NAME,StartEast,StartNorth,StartElv,EndEast,EndNorth,EndElv,CYCLE_ID,MACHINE_ID,START_COORD_ID,END_COORD_ID,SESSION_ID,TIME_START,FORWARD_TOTAL_TIME,REVERSE_TOTAL_TIME,FORWARD_MOVING_TIME,REVERSE_MOVING_TIME,FORWARD_DISTANCE,REVERSE_DISTANCE,CUT_POS,CUT_NEG,FILL_POS,FILL_NEG,CUT_TO_POS,CUT_TO_NEG,FILL_TO_POS,FILL_TO_NEG,VERSION,LAST_CHANGED
DZ8036,647406,7516946,89.47,647424,7516949,89.87,1301994,3,2569672,2569673,181749,2023-04-29 10:18:52.000,23,26,23,26,19,30,61.8,29.64,9.41,16.61,39.05,78.41,0,0,2,2023-04-29 20:42:41.860
DZ8036,647400,7516945,88.31,647436,7516950,89.52,1301995,3,2569674,2569675,181749,2023-04-29 10:19:41.000,54,29,54,29,35,30,119.17,57.35,5.55,13.97,62.9,133.14,0,0,2,2023-04-29 20:42:41.860
DZ8036,647397,7516945,87.52,647430,7516949,89.4,1301996,3,2569676,2569677,181749,2023-04-29 10:21:04.000,54,27,54,27,33,29,101.21,54.72,3.5,5.98,58.22,107.19,0,0,2,2023-04-29 20:42:41.860
DZ8036,647319,7516940,90.41,647415,7516947,89.54,1301997,3,2569678,2569679,181749,2023-04-29 10:28:13.000,157,80,157,80,96,116,354.17,172.91,286.7,135.05,282.33,386.15,103.07,177.28,2,2023-04-29 20:42:41.860
DZ8036,647439,7516929,89.68,647434,7516955,89.08,1301998,3,2569680,2569681,181749,2023-04-29 10:32:10.000,29,20,29,20,26,30,196.78,19.72,11.77,10.91,31.49,207.69,0,0,2,2023-04-29 20:42:41.860
DZ8036,647421,7516937,91.41,647436,7516939,89.51,1301999,3,2569682,2569683,181749,2023-04-29 10:35:06.000,27,12,27,12,15,14,314.42,66.33,73.41,49.58,139.74,364,0,0,2,2023-04-29 20:42:41.860
DZ8036,647415,7516935,90.56,647434,7516940,89.54,1302000,3,2569684,2569685,181749,2023-04-29 10:37:03.000,36,17,36,17,19,20,117.96,58.92,36.9,37.35,95.82,155.31,0,0,2,2023-04-29 20:42:41.860
DZ8036,647409,7516935,89.76,647435,7516940,89.55,1302001,3,2569686,2569687,181749,2023-04-29 10:37:56.000,39,22,39,22,26,26,55.06,33.73,31.66,19.18,65.39,74.24,0,0,2,2023-04-29 20:42:41.860
DZ8036,647404,7516935,88.8,647427,7516938,89.81,1302002,3,2569688,2569689,181749,2023-04-29 10:39:39.000,31,35,31,35,22,31,109.09,57.66,23.65,26.07,81.31,135.16,0,0,2,2023-04-29 20:42:41.860
DZ8036,647309,7516931,92.57,647317,7516931,91.48,1302026,3,2569736,2569737,181752,2023-04-29 10:43:42.000,13,6,13,6,7,8,158.34,36.8,370.39,70.86,142.18,182.88,46.32,265.01,2,2023-04-29 21:12:49.280
DZ8084,647292,7516902,93.53,647336,7516902,86.71,1302143,4,2569969,2569970,181644,2023-04-29 10:19:19.000,60,35,60,35,44,45,21.86,10.89,423.07,160,13.45,28.54,153.32,420.51,1,2023-04-29 14:28:37.623
DZ8084,647286,7516902,94.01,647339,7516902,86.12,1302144,4,2569971,2569972,181644,2023-04-29 10:30:34.000,64,83,64,83,53,105,143.18,40,17.16,16.59,15.05,31.57,128.2,42.11,1,2023-04-29 14:28:38.450
DZ8084,647294,7516901,93.51,647391,7516903,83.77,1302145,4,2569973,2569974,181644,2023-04-29 10:33:01.000,118,87,116,87,97,114,71.6,78.01,32.31,18.77,29.98,40.15,50.22,80.34,1,2023-04-29 14:28:38.637
DZ8084,647290,7516902,94.19,647408,7516903,84.47,1302146,4,2569975,2569976,181644,2023-04-29 10:36:26.000,152,80,152,80,117,106,75.91,67.86,55.23,29.23,24.41,47.3,57.84,98.68,1,2023-04-29 14:28:38.790
DZ8084,647304,7516898,91.72,647324,7516898,88.35,1302147,4,2569977,2569978,181644,2023-04-29 10:43:22.000,28,75,28,75,19,89,216.87,89.9,70.47,52.04,83.49,133.44,135.47,76.88,1,2023-04-29 14:28:38.940
