NAME,StartEast,StartNorth,StartElv,EndEast,EndNorth,EndElv,CYCLE_ID,MACHINE_ID,START_COORD_ID,END_COORD_ID,SESSION_ID,TIME_START,FORWARD_TOTAL_TIME,REVERSE_TOTAL_TIME,FORWARD_MOVING_TIME,REVERSE_MOVING_TIME,FORWARD_DISTANCE,REVERSE_DISTANCE,CUT_POS,CUT_NEG,FILL_POS,FILL_NEG,CUT_TO_POS,CUT_TO_NEG,FILL_TO_POS,FILL_TO_NEG,VERSION,LAST_CHANGED
DZ2156,647305,7516817,88.95,647369,7516818,81.61,1301869,16,2569423,2569424,,2023-04-29 08:45:51.000,100,74,100,74,63,105,82.13,56.71,90.96,86.59,128.26,142.56,26.16,19.41,1,2023-04-29 09:12:36.113
DZ2156,647391,7516816,85.84,647411,7516818,89.17,1301870,16,2569425,2569426,,2023-04-29 08:48:45.000,103,26,31,26,20,28,34.76,4.31,25.14,20.43,25.05,53.77,1.42,4.4,1,2023-04-29 09:12:36.247
DZ2156,647305,7516818,89.01,647337,7516818,84.59,1301871,16,2569427,2569428,,2023-04-29 08:54:18.000,54,48,54,48,31,72,93.64,53.81,193.95,130.94,209.16,205.25,19.33,38.6,1,2023-04-29 09:12:36.523
DZ2156,647310,7516817,88.48,647378,7516818,82.99,1301872,16,2569429,2569430,,2023-04-29 08:56:00.000,114,39,114,39,68,52,49.27,33.73,65.16,62.96,94.71,107.15,5.08,4.18,1,2023-04-29 09:12:36.637
DZ2156,647312,7516818,88.16,647356,7516817,81.96,1301873,16,2569431,2569432,,2023-04-29 08:59:00.000,73,72,73,72,43,106,73.27,42.29,103.07,97.74,130.25,143.95,27.06,15.11,1,2023-04-29 09:12:36.797
DZ2156,647316,7516818,87.22,647418,7516818,90.03,1301874,16,2569433,2569434,,2023-04-29 09:01:25.000,157,69,157,69,101,104,111.3,82.89,102.59,90.91,159.23,170.01,32.2,26.25,1,2023-04-29 09:12:36.967
DZ2156,647321,7516818,86.41,647421,7516818,90.39,1301875,16,2569435,2569436,,2023-04-29 09:05:11.000,161,74,161,74,99,103,105.99,90.33,85.39,75.98,133.25,134.32,47.65,42.47,1,2023-04-29 09:12:37.203
DZ2156,647330,7516817,85.58,647362,7516818,81.57,1301886,16,2569456,2569457,,2023-04-29 09:14:25.000,51,62,51,62,31,98,100.76,41.46,225.19,201.32,217.79,256.81,45.27,48.86,1,2023-04-29 09:42:36.690
DZ2157,647405,7516792,88.24,647414,7516793,88.63,1301877,15,2569438,2569439,,2023-04-29 09:01:47.000,13,8,13,8,8,8,148.19,23.94,98.86,69.41,122.8,217.6,0,0,1,2023-04-29 09:12:40.930
DZ2157,647339,7516793,85.77,647404,7516793,87.57,1301878,15,2569440,2569441,,2023-04-29 09:07:17.000,68,33,68,33,64,64,123.63,24.71,200.45,139.54,178.2,224.69,38.48,46.96,1,2023-04-29 09:12:41.237
DZ2157,647341,7516793,85.6,647403,7516793,87.56,1301900,15,2569484,2569485,,2023-04-29 09:08:58.000,155,33,74,33,62,63,33.61,16.81,24.09,14.15,22.98,39.92,7.84,17.92,1,2023-04-29 09:42:43.320
DZ2157,647338,7516793,85.94,647405,7516793,87.86,1301901,15,2569486,2569487,,2023-04-29 09:12:06.000,78,37,78,37,67,70,54.76,16.87,56.26,25.09,33.29,52,27.85,39.84,1,2023-04-29 09:42:43.453
DZ2157,647336,7516793,86.31,647408,7516793,88.38,1301902,15,2569488,2569489,,2023-04-29 09:14:01.000,91,40,91,40,72,74,51.46,35.63,52.1,35.29,56.01,64.56,22.19,31.72,1,2023-04-29 09:42:43.583
DZ8032,647465,7517251,116.82,647465,7517251,116.82,1301876,1,2569437,2569437,181736,2023-04-29 09:03:21.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2023-04-29 19:12:39.160
DZ8035,647408,7516867,84.62,647430,7516867,88.98,1301864,2,2569413,2569414,181734,2023-04-29 08:53:55.000,39,60,34,59,22,29,142.28,17.45,526.47,327.47,397.69,372.31,97.44,146.23,2,2023-04-29 19:12:35.317
DZ8035,647301,7516867,89.92,647410,7516868,85.34,1301865,2,2569415,2569416,181734,2023-04-29 09:02:27.000,184,195,184,148,109,139,189.64,59.36,666.29,526.26,494.85,533.61,182.29,230.8,2,2023-04-29 19:12:35.317
DZ8035,647414,7516867,86.18,647440,7516866,89.77,1301866,2,2569417,2569418,181734,2023-04-29 09:08:46.000,29,34,29,34,26,27,15.74,7.91,28.05,29.54,35.67,44.59,0.69,0.29,2,2023-04-29 19:12:35.317
DZ8084,647285,7516903,93.33,647408,7516902,85.73,1301960,4,2569604,2569605,181644,2023-04-29 08:50:27.000,163,123,163,123,122,151,165.94,114.61,16.7,18.54,59.55,102.2,82.28,71.76,1,2023-04-29 10:15:41.407
DZ8084,647290,7516902,92.54,647436,7516902,90.43,1301961,4,2569606,2569607,181644,2023-04-29 08:55:13.000,190,122,190,122,146,150,165.58,153.1,24.03,23.87,87.77,112.3,77.15,89.36,1,2023-04-29 10:15:41.680
DZ8084,647291,7516902,92.39,647383,7516901,84.31,1301962,4,2569608,2569609,181644,2023-04-29 09:01:56.000,117,114,117,114,91,147,146.42,121.92,32.15,27.75,76.33,105.08,69.09,77.74,1,2023-04-29 10:15:41.917
