datetime,latitude,longitude,altitude,track,heading,speed,name,code,site
2023-04-29 11:02:48.000,-22.446620153306018,148.43359251631745,137.673,271.611,271.61172,0.86,DZ8032,DZ8032,VER
2023-04-29 11:02:54.000,-22.44661557162022,148.43353911029476,137.042,279.246,279.24643,0.988,DZ8032,DZ8032,VER
2023-04-29 11:03:53.000,-22.44661809562676,148.43348862323245,139.063,279.179,279.17963,1.018,DZ8032,DZ8032,VER
2023-04-29 11:03:59.000,-22.446616556705102,148.43344170146878,137.72,260.415,260.416,0.965,DZ8032,DZ8032,VER
2023-04-29 11:04:04.000,-22.446620701026596,148.4333927980724,137.002,258.31,258.31064,1.068,DZ8032,DZ8032,VER
2023-04-29 11:04:11.000,-22.44661059460775,148.43344855150667,137.119,71.747,251.74782,0.905,DZ8032,DZ8032,VER
2023-04-29 11:04:16.000,-22.446612250961383,148.4335028778152,138.01,82.313,262.31372,0.534,DZ8032,DZ8032,VER
2023-04-29 11:04:21.000,-22.446611482225638,148.43356249447115,138.531,106.699,286.69995,1.255,DZ8032,DZ8032,VER
2023-04-29 11:04:27.000,-22.446610674503773,148.4336118187085,139.271,99.142,279.14267,0.616,DZ8032,DZ8032,VER
2023-04-29 11:04:34.000,-22.44662319190412,148.43365884256818,140.08,98.429,278.4297,0.898,DZ8032,DZ8032,VER
2023-04-29 11:04:40.000,-22.446625620267614,148.43371351992013,140.843,96.361,276.36127,0.986,DZ8032,DZ8032,VER
2023-04-29 11:04:44.000,-22.44662680372538,148.43376201258832,141.338,103.004,283.00485,1.269,DZ8032,DZ8032,VER
2023-04-29 11:04:56.000,-22.4466222066877,148.433710669941,140.501,273.385,273.38568,0.702,DZ8032,DZ8032,VER
2023-04-29 11:05:07.000,-22.446618681739242,148.4336637563189,138.801,326.294,326.29453,0.278,DZ8032,DZ8032,VER
2023-04-29 11:05:19.000,-22.44661753251629,148.43361626710183,137.642,264.118,264.1182,0.469,DZ8032,DZ8032,VER
2023-04-29 11:05:28.000,-22.446606210109895,148.43356706839225,136.618,279.485,279.48505,0.555,DZ8032,DZ8032,VER
2023-04-29 11:05:38.000,-22.446607835919433,148.43351706514318,135.606,262.967,262.96777,0.607,DZ8032,DZ8032,VER
2023-04-29 11:05:52.000,-22.446606203504082,148.43346313863654,134.891,271.285,271.28513,0.691,DZ8032,DZ8032,VER
2023-04-29 11:05:58.000,-22.446609806540145,148.43341439759132,134.632,247.85,247.85036,0.988,DZ8032,DZ8032,VER
2023-04-29 11:06:07.000,-22.44660695014807,148.433471074506,134.979,95.09,269.03168,1.029,DZ8032,DZ8032,VER
2023-04-29 11:06:13.000,-22.44661891122189,148.43352541764256,136.696,94.891,269.03168,1.201,DZ8032,DZ8032,VER
2023-04-29 11:06:20.000,-22.446616019592284,148.433573605868,137.838,100.806,89.03166,1.174,DZ8032,DZ8032,VER
2023-04-29 11:06:25.000,-22.446615390916453,148.43362988675932,138.504,76.535,269.03168,0.961,DZ8032,DZ8032,VER
2023-04-29 11:06:34.000,-22.44661744400259,148.4335735501183,137.666,268.813,268.81387,0.944,DZ8032,DZ8032,VER
2023-04-29 11:06:37.000,-22.446614932801797,148.43352556808293,136.872,260.748,260.74826,1.357,DZ8032,DZ8032,VER
2023-04-29 11:06:44.000,-22.446621194084244,148.4334771055686,135.98,282.065,282.0651,0.824,DZ8032,DZ8032,VER
2023-04-29 11:06:50.000,-22.446619643134547,148.43342300755327,135.217,257.497,257.49716,0.956,DZ8032,DZ8032,VER
2023-04-29 11:07:10.000,-22.446626181901795,148.43337353280944,134.381,237.821,237.82176,0.412,DZ8032,DZ8032,VER
2023-04-29 11:07:34.000,-22.446621432956917,148.43332139004386,134.239,282.659,282.65933,0.633,DZ8032,DZ8032,VER
2023-04-29 11:08:09.000,-22.4466254509188,148.4332667694132,133.843,268.64,268.64044,0.7,DZ8032,DZ8032,VER
2023-04-29 11:08:20.000,-22.446619633523614,148.43321755625112,134.329,281.682,281.68225,0.842,DZ8032,DZ8032,VER
2023-04-29 11:08:25.000,-22.446630346111707,148.43326533739926,134.076,106.961,283.12927,1.393,DZ8032,DZ8032,VER
2023-04-29 11:08:30.000,-22.446626250923654,148.4333198237254,133.577,71.86,283.12927,0.917,DZ8032,DZ8032,VER
2023-04-29 11:08:35.000,-22.446623515691822,148.43337298532555,134.284,98.13,283.12927,1.181,DZ8032,DZ8032,VER
2023-04-29 11:08:40.000,-22.446627781526416,148.43343079999664,135.183,85.741,283.12927,1.165,DZ8032,DZ8032,VER
2023-04-29 11:08:46.000,-22.446617381786634,148.43347858565988,135.247,83.282,103.129265,0.978,DZ8032,DZ8032,VER
2023-04-29 11:08:51.000,-22.446617842821766,148.43352690859322,136.38,80.87,283.12927,0.956,DZ8032,DZ8032,VER
2023-04-29 11:08:56.000,-22.446616260253073,148.43358586692278,137.302,88.875,283.12927,1.215,DZ8032,DZ8032,VER
2023-04-29 11:09:04.000,-22.446616510595174,148.43363946337865,137.811,90.864,283.12927,0.242,DZ8032,DZ8032,VER
2023-04-29 11:09:10.000,-22.446615602074644,148.4335808189161,137.452,272.166,272.16623,1.219,DZ8032,DZ8032,VER
2023-04-29 11:09:15.000,-22.446616621480622,148.43352465971904,136.682,257.538,257.5385,1.086,DZ8032,DZ8032,VER
2023-04-29 11:09:28.000,-22.446621117590706,148.4334733910494,135.634,259.126,259.12662,0.624,DZ8032,DZ8032,VER
2023-04-29 11:09:37.000,-22.446619698252352,148.4334214970045,134.574,279.13,279.1306,0.814,DZ8032,DZ8032,VER
2023-04-29 11:09:48.000,-22.446624487119962,148.4333667578537,133.84,264.161,264.16183,0.834,DZ8032,DZ8032,VER
2023-04-29 11:09:55.000,-22.44662937294125,148.4333147020814,133.473,261.613,261.6132,0.646,DZ8032,DZ8032,VER
2023-04-29 11:10:04.000,-22.446632328766558,148.43326656599285,134.121,273.471,273.47116,0.592,DZ8032,DZ8032,VER
2023-04-29 11:10:09.000,-22.446631552040085,148.43321460454442,134.67,268.862,268.86252,1.207,DZ8032,DZ8032,VER
2023-04-29 11:10:21.000,-22.446631025084173,148.43326972707965,134.366,89.165,269.1653,1.269,DZ8032,DZ8032,VER
2023-04-29 11:10:26.000,-22.446624483567096,148.43331830682692,133.841,80.626,260.62637,0.987,DZ8032,DZ8032,VER
2023-04-29 11:10:47.000,-22.44661994990216,148.43326587575623,134.008,273.859,273.85986,0.695,DZ8032,DZ8032,VER
2023-04-29 11:10:53.000,-22.44661741360254,148.43321207404236,135.631,274.097,274.0974,1.133,DZ8032,DZ8032,VER
2023-04-29 11:11:02.000,-22.44662357422897,148.4332741227208,134.346,86.359,266.35904,1.081,DZ8032,DZ8032,VER
2023-04-29 11:11:19.000,-22.44662280656287,148.43321839868807,135.102,277.964,272.286,0.893,DZ8032,DZ8032,VER
2023-04-29 11:11:26.000,-22.446620962792906,148.43316570809554,136.173,279.478,272.286,0.969,DZ8032,DZ8032,VER
2023-04-29 11:11:34.000,-22.44662340945726,148.43321717394912,135.569,102.922,282.92255,0.949,DZ8032,DZ8032,VER
2023-04-29 11:11:39.000,-22.446626944227543,148.4332768888886,134.857,87.388,267.38882,1.322,DZ8032,DZ8032,VER
2023-04-29 11:11:44.000,-22.446632166710632,148.43333231655305,134.872,90.153,270.1538,0.926,DZ8032,DZ8032,VER
2023-04-29 11:11:52.000,-22.44663008416022,148.4332792605095,134.356,278.046,267.8619,0.931,DZ8032,DZ8032,VER
2023-04-29 11:12:01.000,-22.44662535742347,148.43322505125863,134.916,278.859,267.8619,0.727,DZ8032,DZ8032,VER
2023-04-29 11:12:07.000,-22.446621105855442,148.43317741742464,136.318,271.211,267.8619,0.997,DZ8032,DZ8032,VER
2023-04-29 11:12:14.000,-22.4466207418906,148.43312867110834,136.703,314.037,267.8619,0.123,DZ8032,DZ8032,VER
2023-04-29 11:12:23.000,-22.446617402467822,148.4330745607974,136.787,267.005,267.8619,0.74,DZ8032,DZ8032,VER
2023-04-29 11:12:29.000,-22.446618704777883,148.43302287857418,137.564,271.852,267.8619,0.622,DZ8032,DZ8032,VER
2023-04-29 11:12:58.000,-22.446618460191033,148.43297554881497,136.372,252.953,252.95381,0.968,DZ8032,DZ8032,VER
2023-04-29 11:13:02.000,-22.446625293001443,148.43292715745525,137.317,269.661,269.66107,0.879,DZ8032,DZ8032,VER
2023-04-29 11:13:10.000,-22.4466237012591,148.4328744630576,138.005,281.196,281.1966,1.02,DZ8032,DZ8032,VER
2023-04-29 11:13:21.000,-22.44662337197083,148.43282193317086,138.905,278.168,278.16885,0.581,DZ8032,DZ8032,VER
2023-04-29 11:13:37.000,-22.446621075445137,148.43277247804238,138.578,273.648,273.64816,0.735,DZ8032,DZ8032,VER
2023-04-29 11:13:48.000,-22.446620388197527,148.4327205921635,140.281,271.513,271.51395,0.629,DZ8032,DZ8032,VER
2023-04-29 11:14:01.000,-22.446617393295732,148.4326688749734,141.372,132.295,132.2955,0.054,DZ8032,DZ8032,VER
2023-04-29 11:14:14.000,-22.446619079343748,148.43261608878984,142.649,265.095,265.09543,0.711,DZ8032,DZ8032,VER
2023-04-29 11:14:24.000,-22.44662573941175,148.43256386644367,142.54,263.512,263.51215,0.615,DZ8032,DZ8032,VER
2023-04-29 11:00:00.000,-22.446474849422778,148.43360300193697,141.318,81.418,267.60016,0.955,DZ8035,DZ8035,VER
2023-04-29 11:00:04.000,-22.446473851128186,148.43365948998175,142.397,84.84,267.60016,1.04,DZ8035,DZ8035,VER
2023-04-29 11:00:09.000,-22.446471375072303,148.43370891094713,142.851,83.187,267.60016,1.182,DZ8035,DZ8035,VER
2023-04-29 11:00:14.000,-22.446470804781146,148.43376082055775,144.34,98.563,267.60016,0.896,DZ8035,DZ8035,VER
2023-04-29 11:00:19.000,-22.446474464923675,148.43380971081217,145.454,101.181,267.60016,1.167,DZ8035,DZ8035,VER
2023-04-29 11:00:24.000,-22.446474353464424,148.43386728505365,145.903,69.846,267.60016,1.003,DZ8035,DZ8035,VER
2023-04-29 11:00:29.000,-22.44647083894886,148.43391683852732,146.478,93.231,267.60016,1.066,DZ8035,DZ8035,VER
2023-04-29 11:00:35.000,-22.44647221592668,148.4338654272741,145.717,268.23,268.23074,0.859,DZ8035,DZ8035,VER
2023-04-29 11:00:42.000,-22.446469142632083,148.43381068024874,144.89,273.986,273.9866,0.962,DZ8035,DZ8035,VER
2023-04-29 11:00:48.000,-22.446471069115315,148.43375872682498,143.353,268.885,268.88535,0.734,DZ8035,DZ8035,VER
2023-04-29 11:00:55.000,-22.44647048901822,148.43371162071594,142.041,275.523,275.5238,0.726,DZ8035,DZ8035,VER
2023-04-29 11:01:02.000,-22.446471298673455,148.43366227060181,141.379,269.143,269.14386,0.752,DZ8035,DZ8035,VER
2023-04-29 11:01:11.000,-22.446470093384654,148.43360819228582,141.545,267.689,267.68985,0.618,DZ8035,DZ8035,VER
2023-04-29 11:01:19.000,-22.446471194917482,148.43355732801908,141.8,263.517,263.51733,0.703,DZ8035,DZ8035,VER
2023-04-29 11:01:27.000,-22.446472145563032,148.4335037074019,142.147,265.81,265.8104,0.673,DZ8035,DZ8035,VER
2023-04-29 11:01:35.000,-22.44647214920574,148.4334521343566,141.727,270.001,270.00134,0.801,DZ8035,DZ8035,VER
2023-04-29 11:01:42.000,-22.446471907953256,148.4334003080892,141.085,271.015,271.01584,0.679,DZ8035,DZ8035,VER
2023-04-29 11:01:50.000,-22.446472350250396,148.43334985383544,140.888,272.445,272.4457,0.698,DZ8035,DZ8035,VER
2023-04-29 11:01:59.000,-22.446471027625964,148.43329943639947,140.823,274.491,274.49124,0.622,DZ8035,DZ8035,VER
2023-04-29 11:02:06.000,-22.446472772806413,148.43324673365208,139.989,268.171,268.17136,0.828,DZ8035,DZ8035,VER
2023-04-29 11:02:14.000,-22.44647506695711,148.43319704678186,138.3,265.738,265.73865,0.614,DZ8035,DZ8035,VER
2023-04-29 11:02:23.000,-22.44647472783218,148.43314674401148,138.26,275.194,275.19437,0.555,DZ8035,DZ8035,VER
2023-04-29 11:02:32.000,-22.446474340046112,148.4330959397019,138.023,269.001,269.0013,0.753,DZ8035,DZ8035,VER
2023-04-29 11:02:42.000,-22.44647691592912,148.4330441130355,138.564,268.513,268.51318,0.553,DZ8035,DZ8035,VER
2023-04-29 11:02:52.000,-22.446474576610957,148.43299099395543,138.955,278.12,278.12057,0.671,DZ8035,DZ8035,VER
2023-04-29 11:03:20.000,-22.446485563544098,148.4330436981308,139.153,99.324,280.98938,1.1,DZ8035,DZ8035,VER
2023-04-29 11:03:35.000,-22.446482984244597,148.43309306236208,139.53,85.748,265.74857,1.442,DZ8035,DZ8035,VER
2023-04-29 11:03:40.000,-22.44648274075447,148.4331507717404,138.757,96.615,276.61572,1.231,DZ8035,DZ8035,VER
2023-04-29 11:03:53.000,-22.44647954646211,148.43309949570752,138.513,260.974,273.3684,0.607,DZ8035,DZ8035,VER
2023-04-29 11:04:01.000,-22.446484670232646,148.4330497495305,138.266,268.925,273.3684,0.767,DZ8035,DZ8035,VER
2023-04-29 11:04:10.000,-22.44648917165381,148.43299699868507,138.107,271.988,273.3684,0.585,DZ8035,DZ8035,VER
2023-04-29 11:04:20.000,-22.446490438028704,148.43294307574797,138.972,263.966,273.3684,0.697,DZ8035,DZ8035,VER
2023-04-29 11:04:28.000,-22.446492662890734,148.432893930724,139.136,269.625,273.3684,0.634,DZ8035,DZ8035,VER
2023-04-29 11:04:37.000,-22.446492084433075,148.4328449551196,139.553,269.886,273.3684,0.57,DZ8035,DZ8035,VER
2023-04-29 11:04:47.000,-22.446493056943307,148.4327940109197,140.366,265.115,273.3684,0.497,DZ8035,DZ8035,VER
2023-04-29 11:04:52.000,-22.44648940978265,148.43285343920599,140.348,89.471,269.47128,1.219,DZ8035,DZ8035,VER
2023-04-29 11:04:58.000,-22.44648966762059,148.43291458391235,139.808,92.027,272.027,1.397,DZ8035,DZ8035,VER
2023-04-29 11:05:02.000,-22.446490235651538,148.43296645755083,139.027,93.898,273.8984,1.187,DZ8035,DZ8035,VER
2023-04-29 11:05:08.000,-22.446490283025618,148.43303818891465,138.019,93.347,273.3472,1.48,DZ8035,DZ8035,VER
2023-04-29 11:05:12.000,-22.446484931591126,148.43309423200532,136.834,80.555,260.55508,1.219,DZ8035,DZ8035,VER
2023-04-29 11:05:17.000,-22.44648177213286,148.43315008642247,136.398,94.251,274.25125,1.165,DZ8035,DZ8035,VER
2023-04-29 11:05:22.000,-22.44648119626077,148.43321049395658,136.657,90.028,270.0285,1.301,DZ8035,DZ8035,VER
2023-04-29 11:05:26.000,-22.44648196389422,148.43326355029797,136.058,89.802,269.80267,1.17,DZ8035,DZ8035,VER
2023-04-29 11:05:31.000,-22.446481200913325,148.43331611771757,136.21,87.695,267.69543,1.126,DZ8035,DZ8035,VER
2023-04-29 11:05:35.000,-22.44647915375813,148.4333725739442,137.257,85.625,265.6251,1.203,DZ8035,DZ8035,VER
2023-04-29 11:05:40.000,-22.446476427420293,148.4334246626001,137.542,89.654,269.65457,1.303,DZ8035,DZ8035,VER
2023-04-29 11:05:44.000,-22.44647583122935,148.43347436491646,137.886,95.809,275.80902,1.127,DZ8035,DZ8035,VER
2023-04-29 11:05:49.000,-22.44647593000884,148.43353083832486,138.331,86.277,266.27765,1.171,DZ8035,DZ8035,VER
2023-04-29 11:05:53.000,-22.446476739341797,148.43358789112628,138.768,89.917,269.91785,1.133,DZ8035,DZ8035,VER
2023-04-29 11:05:58.000,-22.44647326185768,148.43364366893277,140.329,84.653,264.65344,1.154,DZ8035,DZ8035,VER
2023-04-29 11:06:03.000,-22.446470275236756,148.4336913983015,141.549,84.706,264.70642,1.242,DZ8035,DZ8035,VER
2023-04-29 11:06:08.000,-22.44646835639854,148.4337457180814,143.268,94.568,274.5682,0.986,DZ8035,DZ8035,VER
2023-04-29 11:06:14.000,-22.44647144347285,148.43379921759654,144.116,90.566,270.5665,1.143,DZ8035,DZ8035,VER
2023-04-29 11:06:18.000,-22.4464677295976,148.43384734671045,145.479,95.496,275.4968,1.328,DZ8035,DZ8035,VER
2023-04-29 11:06:23.000,-22.446469566457168,148.43390289548068,146.27,98.421,278.42197,1.23,DZ8035,DZ8035,VER
2023-04-29 11:06:34.000,-22.446473090959593,148.43385501148944,145.377,275.208,262.5318,0.921,DZ8035,DZ8035,VER
2023-04-29 11:06:40.000,-22.446471764581727,148.4338003423444,144.397,269.589,262.5318,1.177,DZ8035,DZ8035,VER
2023-04-29 11:06:48.000,-22.446474176855205,148.4337491668427,142.65,265.983,262.5318,0.706,DZ8035,DZ8035,VER
2023-04-29 11:06:56.000,-22.44647419279706,148.43369550389792,141.625,266.977,262.5318,0.796,DZ8035,DZ8035,VER
2023-04-29 11:07:03.000,-22.44647524061072,148.43364680510015,140.637,271.822,262.5318,0.699,DZ8035,DZ8035,VER
2023-04-29 11:07:11.000,-22.446476931958305,148.433596499583,140.131,270.649,262.5318,0.577,DZ8035,DZ8035,VER
2023-04-29 11:07:19.000,-22.446477426045302,148.43354802205036,139.344,273.755,262.5318,0.679,DZ8035,DZ8035,VER
2023-04-29 11:07:26.000,-22.446477727570926,148.43349606385965,139.446,269.264,262.5318,0.578,DZ8035,DZ8035,VER
2023-04-29 11:07:34.000,-22.44647790114665,148.43344515402103,138.824,270.713,262.5318,0.803,DZ8035,DZ8035,VER
2023-04-29 11:07:41.000,-22.446475531512196,148.4333946786936,138.804,272.563,262.5318,0.748,DZ8035,DZ8035,VER
2023-04-29 11:07:50.000,-22.446473258067304,148.43334657037957,139.859,265.698,262.5318,0.582,DZ8035,DZ8035,VER
2023-04-29 11:07:59.000,-22.44647547613871,148.43329579241993,138.609,268.37,262.5318,0.56,DZ8035,DZ8035,VER
2023-04-29 11:08:06.000,-22.44647787255722,148.433242608111,137.469,265.044,262.5318,0.635,DZ8035,DZ8035,VER
2023-04-29 11:08:14.000,-22.44647741343522,148.43319137205535,137.069,270.999,262.5318,0.536,DZ8035,DZ8035,VER
2023-04-29 11:08:22.000,-22.446477412392998,148.43314281658724,136.493,268.59,262.5318,0.625,DZ8035,DZ8035,VER
2023-04-29 11:08:31.000,-22.44648012916636,148.4330906381196,136.314,263.947,262.5318,0.496,DZ8035,DZ8035,VER
2023-04-29 11:08:40.000,-22.44648224986863,148.4330411199166,137.108,264.333,262.5318,0.793,DZ8035,DZ8035,VER
2023-04-29 11:08:50.000,-22.446483238638713,148.43299048185756,137.812,265.426,262.5318,0.417,DZ8035,DZ8035,VER
2023-04-29 11:09:00.000,-22.446484139429472,148.43293648242968,137.675,268.149,262.5318,0.661,DZ8035,DZ8035,VER
2023-04-29 11:09:08.000,-22.446487052811108,148.4328842089521,138.439,273.992,262.5318,0.679,DZ8035,DZ8035,VER
2023-04-29 11:09:19.000,-22.44648691824546,148.43283202705504,139.68,270.493,262.5318,0.537,DZ8035,DZ8035,VER
2023-04-29 11:09:26.000,-22.4464841682074,148.43289110427497,139.867,86.927,268.67755,1.287,DZ8035,DZ8035,VER
2023-04-29 11:09:31.000,-22.446485485540542,148.4329432013165,139.017,92.755,268.67755,1.496,DZ8035,DZ8035,VER
2023-04-29 11:09:35.000,-22.44648645832096,148.43299473896354,138.049,89.025,268.67755,1.073,DZ8035,DZ8035,VER
2023-04-29 11:09:39.000,-22.446483724480668,148.43305288114,137.158,87.509,268.67755,1.615,DZ8035,DZ8035,VER
2023-04-29 11:09:44.000,-22.446480312898032,148.43310463311445,136.318,87.945,268.67755,1.19,DZ8035,DZ8035,VER
2023-04-29 11:09:49.000,-22.4464771314934,148.43316231235858,136.149,92.99,268.67755,1.201,DZ8035,DZ8035,VER
2023-04-29 11:09:54.000,-22.446479667482116,148.43322272480012,136.779,93.661,268.67755,1.571,DZ8035,DZ8035,VER
2023-04-29 11:09:58.000,-22.44647882329763,148.43327481489604,135.931,88.946,268.67755,1.195,DZ8035,DZ8035,VER
2023-04-29 11:10:03.000,-22.44647723026094,148.43332950245383,135.913,88.089,268.67755,1.12,DZ8035,DZ8035,VER
2023-04-29 11:10:08.000,-22.44647736635846,148.4333890812102,136.426,86.917,268.67755,1.34,DZ8035,DZ8035,VER
2023-04-29 11:10:12.000,-22.446477637367806,148.4334393737971,137.061,89.541,268.67755,1.234,DZ8035,DZ8035,VER
2023-04-29 11:10:17.000,-22.446476431964545,148.43349804310907,137.41,92.978,268.67755,1.118,DZ8035,DZ8035,VER
2023-04-29 11:10:22.000,-22.44647860734452,148.43355571213434,138.084,93.642,268.67755,1.244,DZ8035,DZ8035,VER
2023-04-29 11:10:27.000,-22.44647867715403,148.4336103364747,139.061,86.906,268.67755,1.071,DZ8035,DZ8035,VER
2023-04-29 11:10:32.000,-22.446478528195644,148.43366853891433,139.808,90.947,268.67755,1.244,DZ8035,DZ8035,VER
2023-04-29 11:10:37.000,-22.44647564932116,148.43372565828523,140.606,85.953,268.67755,1.134,DZ8035,DZ8035,VER
2023-04-29 11:10:42.000,-22.44647587585984,148.43377349743642,141.724,91.648,268.67755,0.785,DZ8035,DZ8035,VER
2023-04-29 11:10:47.000,-22.446473943922676,148.433821795328,142.66,75.038,268.67755,1.956,DZ8035,DZ8035,VER
2023-04-29 11:10:51.000,-22.446473055120528,148.43387677937858,144.051,90.668,268.67755,0.952,DZ8035,DZ8035,VER
2023-04-29 11:10:57.000,-22.446472537072655,148.43392977521688,144.871,90.22,268.67755,1.255,DZ8035,DZ8035,VER
2023-04-29 11:11:05.000,-22.446472099727732,148.43387347660644,143.967,270.475,270.47574,0.919,DZ8035,DZ8035,VER
2023-04-29 11:11:09.000,-22.44647148947921,148.43381399585235,143.057,269.856,269.85657,1.292,DZ8035,DZ8035,VER
2023-04-29 11:11:14.000,-22.446472408359597,148.43376523920716,142.155,269.278,269.2785,0.822,DZ8035,DZ8035,VER
2023-04-29 11:11:20.000,-22.446471986280784,148.4337165382918,141.43,267,267.0004,0.955,DZ8035,DZ8035,VER
2023-04-29 11:11:29.000,-22.446474208809047,148.43366400604387,140.835,264.789,264.78906,0.676,DZ8035,DZ8035,VER
2023-04-29 11:11:37.000,-22.446474271075626,148.4336144065351,140.32,272.319,272.3195,0.569,DZ8035,DZ8035,VER
2023-04-29 11:11:44.000,-22.446475258001488,148.43356585750828,138.799,271.716,271.71683,0.625,DZ8035,DZ8035,VER
2023-04-29 11:11:52.000,-22.446476373433306,148.4335180372371,137.766,260.293,260.2938,0.622,DZ8035,DZ8035,VER
2023-04-29 11:12:01.000,-22.446479761861266,148.43346642138087,137.225,271.533,271.5338,0.729,DZ8035,DZ8035,VER
2023-04-29 11:12:09.000,-22.44647798635901,148.43341208279944,137.255,266.394,266.39417,0.758,DZ8035,DZ8035,VER
2023-04-29 11:12:17.000,-22.446478149645138,148.4333595377911,138.547,267.292,267.29233,0.654,DZ8035,DZ8035,VER
2023-04-29 11:12:26.000,-22.446479551541085,148.43331023703055,139.141,271.694,271.6945,0.543,DZ8035,DZ8035,VER
2023-04-29 11:12:33.000,-22.446479156008703,148.43326119477314,139.037,266.763,266.76334,0.884,DZ8035,DZ8035,VER
2023-04-29 11:12:40.000,-22.446480298735363,148.43321253761553,138.495,267.327,267.32706,0.625,DZ8035,DZ8035,VER
2023-04-29 11:12:49.000,-22.446478524081705,148.4331644552844,139.495,273.3,273.30063,0.578,DZ8035,DZ8035,VER
2023-04-29 11:12:59.000,-22.446481331774507,148.43311527974643,138.48,271.502,271.5028,0.622,DZ8035,DZ8035,VER
2023-04-29 11:13:07.000,-22.44648443650968,148.4330606819913,138.46,270.552,270.55258,0.762,DZ8035,DZ8035,VER
2023-04-29 11:13:18.000,-22.446487027424336,148.43300888933965,138.656,271.689,271.68948,0.437,DZ8035,DZ8035,VER
2023-04-29 11:13:28.000,-22.446488609960152,148.43295915298833,138.703,265.766,265.76663,0.543,DZ8035,DZ8035,VER
2023-04-29 11:13:36.000,-22.446490957383336,148.4329096078186,139.75,267.752,267.753,0.678,DZ8035,DZ8035,VER
2023-04-29 11:13:46.000,-22.44648976434682,148.43285833566307,139.991,268.301,268.3013,0.391,DZ8035,DZ8035,VER
2023-04-29 11:13:54.000,-22.44648787867713,148.43291710805897,139.109,89.264,272.35245,1.442,DZ8035,DZ8035,VER
2023-04-29 11:13:58.000,-22.446486019616465,148.43296876530533,138.219,89.988,272.35245,1.19,DZ8035,DZ8035,VER
2023-04-29 11:14:03.000,-22.44648333265638,148.4330298830394,137.787,85.317,272.35245,1.623,DZ8035,DZ8035,VER
2023-04-29 11:14:07.000,-22.44648044002662,148.43308991808178,136.467,94.125,272.35245,1.306,DZ8035,DZ8035,VER
2023-04-29 11:14:12.000,-22.446480808870128,148.43314896269814,135.923,97.176,272.35245,1.137,DZ8035,DZ8035,VER
2023-04-29 11:14:17.000,-22.446481757408655,148.4332048556962,136.611,91.841,272.35245,1.41,DZ8035,DZ8035,VER
