647265.470000,7516832.990000,104.070000
647265.470000,7516833.990000,104.050000
647265.470000,7516834.990000,104.000000
647265.470000,7516835.990000,103.950000
647265.470000,7516836.990000,103.890000
647265.470000,7516837.990000,103.830000
647265.470000,7516838.990000,103.780000
647265.470000,7516839.990000,103.700000
647265.470000,7516840.990000,103.740000
647265.470000,7516841.990000,103.770000
647265.470000,7516842.990000,103.810000
647265.470000,7516843.990000,103.850000
647265.470000,7516844.990000,103.920000
647265.470000,7516845.990000,103.990000
647265.470000,7516846.990000,104.060000
647265.470000,7516847.990000,104.140000
647265.470000,7516848.990000,104.140000
647265.470000,7516849.990000,104.140000
647265.470000,7516850.990000,104.140000
647265.470000,7516851.990000,104.190000
647265.470000,7516852.990000,104.310000
647265.470000,7516853.990000,104.430000
647265.470000,7516854.990000,104.550000
647265.470000,7516855.990000,104.560000
647265.470000,7516856.990000,104.550000
647265.470000,7516857.990000,104.530000
647265.470000,7516858.990000,104.530000
647265.470000,7516859.990000,104.600000
647265.470000,7516860.990000,104.730000
647265.470000,7516861.990000,104.860000
647265.470000,7516862.990000,105.000000
647265.470000,7516863.990000,105.130000
647265.470000,7516864.990000,105.310000
647265.470000,7516865.990000,105.480000
647265.470000,7516866.990000,105.640000
647265.470000,7516897.990000,105.560000
647265.470000,7516898.990000,105.500000
647265.470000,7516899.990000,105.460000
647265.470000,7516900.990000,105.440000
647265.470000,7516901.990000,105.430000
647265.470000,7516902.990000,105.410000
647265.470000,7516903.990000,105.360000
647265.470000,7516904.990000,105.390000
647265.470000,7516905.990000,105.430000
647265.470000,7516906.990000,105.470000
647265.470000,7516907.990000,105.490000
647265.470000,7516908.990000,105.440000
647265.470000,7516909.990000,105.370000
647265.470000,7516910.990000,105.290000
647265.470000,7516911.990000,105.220000
647265.470000,7516912.990000,105.150000
647265.470000,7516913.990000,105.080000
647265.470000,7516914.990000,105.000000
647265.470000,7516915.990000,104.960000
647265.470000,7516916.990000,104.830000
647265.470000,7516917.990000,104.710000
647265.470000,7516918.990000,104.590000
647265.470000,7516919.990000,104.510000
647265.470000,7516920.990000,104.510000
647265.470000,7516921.990000,104.520000
647265.470000,7516922.990000,104.520000
647265.470000,7516923.990000,104.500000
647265.470000,7516924.990000,104.550000
647265.470000,7516925.990000,104.600000
647265.470000,7516926.990000,104.650000
647265.470000,7516927.990000,104.710000
647265.470000,7516928.990000,104.780000
647265.470000,7516929.990000,104.810000
647265.470000,7516930.990000,104.800000
647265.470000,7516931.990000,104.880000
647265.470000,7516932.990000,105.000000
647265.470000,7516933.990000,105.130000
647265.470000,7516934.990000,105.260000
647265.470000,7516935.990000,105.320000
647265.470000,7516936.990000,105.340000
647265.470000,7516937.990000,105.360000
647265.470000,7516938.990000,105.370000
647265.470000,7516939.990000,105.390000
647265.470000,7516940.990000,105.290000
647265.470000,7516941.990000,105.190000
647265.470000,7516942.990000,105.090000
647265.470000,7516943.990000,105.010000
647265.470000,7516944.990000,104.970000
647265.470000,7516945.990000,104.930000
647265.470000,7516946.990000,104.900000
647265.470000,7516947.990000,104.860000
647265.470000,7516948.990000,104.820000
647265.470000,7516949.990000,104.770000
647265.470000,7516950.990000,104.730000
647265.470000,7516951.990000,104.690000
647265.470000,7516952.990000,104.660000
647265.470000,7516953.990000,104.620000
647265.470000,7516954.990000,104.580000
647265.470000,7516955.990000,104.510000
647265.470000,7516956.990000,104.480000
647265.470000,7516957.990000,104.460000
647265.470000,7516958.990000,104.430000
647265.470000,7516959.990000,104.360000
647265.470000,7516960.990000,104.280000
647265.470000,7516961.990000,104.200000
647265.470000,7516962.990000,104.130000
647265.470000,7516963.990000,104.160000
647265.470000,7516964.990000,104.140000
647265.470000,7516965.990000,104.110000
647265.470000,7516966.990000,104.080000
647265.470000,7516967.990000,104.020000
647265.470000,7516968.990000,104.000000
647265.470000,7516969.990000,103.990000
647265.470000,7516970.990000,103.970000
647265.470000,7516971.990000,103.950000
647265.470000,7516972.990000,103.950000
647265.470000,7516973.990000,103.980000
647265.470000,7516974.990000,104.000000
647266.470000,7516774.990000,105.050000
647266.470000,7516775.990000,104.900000
647266.470000,7516776.990000,104.780000
647266.470000,7516777.990000,104.670000
647266.470000,7516778.990000,104.560000
647266.470000,7516779.990000,104.460000
647266.470000,7516780.990000,104.380000
647266.470000,7516781.990000,104.300000
647266.470000,7516782.990000,104.210000
647266.470000,7516783.990000,104.080000
647266.470000,7516784.990000,103.960000
647266.470000,7516785.990000,103.860000
647266.470000,7516786.990000,103.780000
647266.470000,7516787.990000,103.720000
647266.470000,7516788.990000,103.690000
647266.470000,7516789.990000,103.670000
647266.470000,7516790.990000,103.650000
647266.470000,7516791.990000,103.640000
647266.470000,7516792.990000,103.630000
647266.470000,7516793.990000,103.610000
647266.470000,7516794.990000,103.600000
647266.470000,7516795.990000,103.620000
647266.470000,7516796.990000,103.570000
647266.470000,7516797.990000,103.500000
647266.470000,7516798.990000,103.440000
647266.470000,7516799.990000,103.390000
647266.470000,7516800.990000,103.380000
647266.470000,7516801.990000,103.400000
647266.470000,7516802.990000,103.400000
647266.470000,7516803.990000,103.400000
647266.470000,7516804.990000,103.400000
647266.470000,7516805.990000,103.400000
647266.470000,7516806.990000,103.410000
647266.470000,7516807.990000,103.430000
647266.470000,7516808.990000,103.440000
647266.470000,7516809.990000,103.460000
647266.470000,7516810.990000,103.510000
647266.470000,7516811.990000,103.570000
647266.470000,7516812.990000,103.560000
647266.470000,7516813.990000,103.550000
647266.470000,7516814.990000,103.480000
647266.470000,7516815.990000,103.370000
647266.470000,7516816.990000,103.350000
647266.470000,7516817.990000,103.320000
647266.470000,7516818.990000,103.350000
647266.470000,7516819.990000,103.400000
647266.470000,7516820.990000,103.450000
647266.470000,7516821.990000,103.440000
647266.470000,7516822.990000,103.350000
647266.470000,7516823.990000,103.260000
647266.470000,7516824.990000,103.290000
647266.470000,7516825.990000,103.330000
647266.470000,7516826.990000,103.420000
647266.470000,7516827.990000,103.530000
647266.470000,7516828.990000,103.480000
647266.470000,7516829.990000,103.440000
647266.470000,7516830.990000,103.400000
647266.470000,7516831.990000,103.370000
647266.470000,7516832.990000,103.350000
647266.470000,7516833.990000,103.340000
647266.470000,7516834.990000,103.320000
647266.470000,7516835.990000,103.260000
647266.470000,7516836.990000,103.210000
647266.470000,7516837.990000,103.150000
647266.470000,7516838.990000,103.040000
647266.470000,7516839.990000,102.950000
647266.470000,7516840.990000,102.990000
647266.470000,7516841.990000,103.030000
647266.470000,7516842.990000,103.060000
647266.470000,7516843.990000,103.110000
647266.470000,7516844.990000,103.180000
647266.470000,7516845.990000,103.250000
647266.470000,7516846.990000,103.350000
647266.470000,7516847.990000,103.440000
647266.470000,7516848.990000,103.440000
647266.470000,7516849.990000,103.440000
647266.470000,7516850.990000,103.470000
647266.470000,7516851.990000,103.530000
647266.470000,7516852.990000,103.650000
647266.470000,7516853.990000,103.770000
647266.470000,7516854.990000,103.810000
647266.470000,7516855.990000,103.800000
647266.470000,7516856.990000,103.790000
647266.470000,7516857.990000,103.780000
647266.470000,7516858.990000,103.820000
647266.470000,7516859.990000,103.890000
647266.470000,7516860.990000,104.020000
647266.470000,7516861.990000,104.160000
647266.470000,7516862.990000,104.260000
647266.470000,7516863.990000,104.390000
647266.470000,7516864.990000,104.560000
647266.470000,7516865.990000,104.720000
647266.470000,7516866.990000,104.810000
647266.470000,7516867.990000,104.920000
647266.470000,7516868.990000,105.050000
647266.470000,7516869.990000,105.180000
647266.470000,7516870.990000,105.310000
647266.470000,7516871.990000,105.410000
647266.470000,7516872.990000,105.470000
647266.470000,7516883.990000,105.600000
647266.470000,7516884.990000,105.560000
647266.470000,7516885.990000,105.520000
647266.470000,7516886.990000,105.450000
647266.470000,7516887.990000,105.390000
647266.470000,7516888.990000,105.330000
647266.470000,7516889.990000,105.280000
647266.470000,7516890.990000,105.220000
647266.470000,7516891.990000,105.160000
647266.470000,7516892.990000,105.110000
647266.470000,7516893.990000,105.060000
647266.470000,7516894.990000,104.990000
647266.470000,7516895.990000,104.920000
647266.470000,7516896.990000,104.850000
647266.470000,7516897.990000,104.780000
647266.470000,7516898.990000,104.740000
647266.470000,7516899.990000,104.730000
647266.470000,7516900.990000,104.700000
647266.470000,7516901.990000,104.660000
647266.470000,7516902.990000,104.620000
647266.470000,7516903.990000,104.580000
647266.470000,7516904.990000,104.610000
647266.470000,7516905.990000,104.650000
647266.470000,7516906.990000,104.670000
647266.470000,7516907.990000,104.690000
647266.470000,7516908.990000,104.630000
647266.470000,7516909.990000,104.560000
647266.470000,7516910.990000,104.490000
647266.470000,7516911.990000,104.420000
647266.470000,7516912.990000,104.330000
647266.470000,7516913.990000,104.240000
647266.470000,7516914.990000,104.200000
647266.470000,7516915.990000,104.180000
647266.470000,7516916.990000,104.050000
647266.470000,7516917.990000,103.930000
647266.470000,7516918.990000,103.860000
647266.470000,7516919.990000,103.790000
647266.470000,7516920.990000,103.790000
647266.470000,7516921.990000,103.790000
647266.470000,7516922.990000,103.780000
647266.470000,7516923.990000,103.750000
647266.470000,7516924.990000,103.790000
647266.470000,7516925.990000,103.840000
647266.470000,7516926.990000,103.890000
647266.470000,7516927.990000,103.950000
647266.470000,7516928.990000,104.020000
647266.470000,7516929.990000,104.010000
647266.470000,7516930.990000,104.090000
647266.470000,7516931.990000,104.170000
647266.470000,7516932.990000,104.300000
647266.470000,7516933.990000,104.430000
647266.470000,7516934.990000,104.490000
647266.470000,7516935.990000,104.540000
647266.470000,7516936.990000,104.560000
647266.470000,7516937.990000,104.580000
647266.470000,7516938.990000,104.620000
647266.470000,7516939.990000,104.630000
647266.470000,7516940.990000,104.530000
647266.470000,7516941.990000,104.430000
647266.470000,7516942.990000,104.350000
647266.470000,7516943.990000,104.270000
647266.470000,7516944.990000,104.230000
647266.470000,7516945.990000,104.190000
647266.470000,7516946.990000,104.150000
647266.470000,7516947.990000,104.110000
647266.470000,7516948.990000,104.060000
647266.470000,7516949.990000,104.020000
647266.470000,7516950.990000,103.970000
647266.470000,7516951.990000,103.930000
647266.470000,7516952.990000,103.890000
647266.470000,7516953.990000,103.850000
647266.470000,7516954.990000,103.760000
647266.470000,7516955.990000,103.690000
647266.470000,7516956.990000,103.670000
647266.470000,7516957.990000,103.640000
647266.470000,7516958.990000,103.590000
647266.470000,7516959.990000,103.530000
647266.470000,7516960.990000,103.440000
647266.470000,7516961.990000,103.380000
647266.470000,7516962.990000,103.440000
647266.470000,7516963.990000,103.470000
647266.470000,7516964.990000,103.450000
647266.470000,7516965.990000,103.410000
647266.470000,7516966.990000,103.320000
647266.470000,7516967.990000,103.260000
647266.470000,7516968.990000,103.240000
647266.470000,7516969.990000,103.220000
647266.470000,7516970.990000,103.210000
647266.470000,7516971.990000,103.200000
647266.470000,7516972.990000,103.250000
647266.470000,7516973.990000,103.270000
647266.470000,7516974.990000,103.290000
647267.470000,7516772.990000,104.470000
647267.470000,7516773.990000,104.330000
647267.470000,7516774.990000,104.330000
647267.470000,7516775.990000,104.180000
647267.470000,7516776.990000,104.050000
647267.470000,7516777.990000,103.940000
647267.470000,7516778.990000,103.840000
647267.470000,7516779.990000,103.750000
647267.470000,7516780.990000,103.670000
647267.470000,7516781.990000,103.580000
647267.470000,7516782.990000,103.450000
647267.470000,7516783.990000,103.330000
647267.470000,7516784.990000,103.210000
647267.470000,7516785.990000,103.120000
647267.470000,7516786.990000,103.070000
647267.470000,7516787.990000,103.010000
647267.470000,7516788.990000,102.970000
647267.470000,7516789.990000,102.950000
647267.470000,7516790.990000,102.930000
647267.470000,7516791.990000,102.920000
647267.470000,7516792.990000,102.910000
647267.470000,7516793.990000,102.900000
647267.470000,7516794.990000,102.880000
647267.470000,7516795.990000,102.880000
647267.470000,7516796.990000,102.840000
647267.470000,7516797.990000,102.770000
647267.470000,7516798.990000,102.720000
647267.470000,7516799.990000,102.670000
647267.470000,7516800.990000,102.670000
647267.470000,7516801.990000,102.680000
647267.470000,7516802.990000,102.670000
647267.470000,7516803.990000,102.670000
647267.470000,7516804.990000,102.670000
647267.470000,7516805.990000,102.670000
647267.470000,7516806.990000,102.670000
647267.470000,7516807.990000,102.680000
647267.470000,7516808.990000,102.700000
647267.470000,7516809.990000,102.750000
647267.470000,7516810.990000,102.810000
647267.470000,7516811.990000,102.880000
647267.470000,7516812.990000,102.870000
647267.470000,7516813.990000,102.790000
647267.470000,7516814.990000,102.690000
647267.470000,7516815.990000,102.580000
647267.470000,7516816.990000,102.550000
647267.470000,7516817.990000,102.580000
647267.470000,7516818.990000,102.630000
647267.470000,7516819.990000,102.680000
647267.470000,7516820.990000,102.710000
647267.470000,7516821.990000,102.620000
647267.470000,7516822.990000,102.520000
647267.470000,7516823.990000,102.420000
647267.470000,7516824.990000,102.460000
647267.470000,7516825.990000,102.550000
647267.470000,7516826.990000,102.670000
647267.470000,7516827.990000,102.780000
647267.470000,7516828.990000,102.730000
647267.470000,7516829.990000,102.690000
647267.470000,7516830.990000,102.670000
647267.470000,7516831.990000,102.650000
647267.470000,7516832.990000,102.630000
647267.470000,7516833.990000,102.630000
647267.470000,7516834.990000,102.620000
647267.470000,7516835.990000,102.580000
647267.470000,7516836.990000,102.520000
647267.470000,7516837.990000,102.410000
647267.470000,7516838.990000,102.290000
647267.470000,7516839.990000,102.200000
647267.470000,7516840.990000,102.240000
647267.470000,7516841.990000,102.290000
647267.470000,7516842.990000,102.320000
647267.470000,7516843.990000,102.370000
647267.470000,7516844.990000,102.440000
647267.470000,7516845.990000,102.540000
647267.470000,7516846.990000,102.650000
647267.470000,7516847.990000,102.740000
647267.470000,7516848.990000,102.740000
647267.470000,7516849.990000,102.780000
647267.470000,7516850.990000,102.810000
647267.470000,7516851.990000,102.870000
647267.470000,7516852.990000,102.980000
647267.470000,7516853.990000,103.020000
647267.470000,7516854.990000,103.050000
647267.470000,7516855.990000,103.040000
647267.470000,7516856.990000,103.030000
647267.470000,7516857.990000,103.070000
647267.470000,7516858.990000,103.110000
647267.470000,7516859.990000,103.180000
647267.470000,7516860.990000,103.310000
647267.470000,7516861.990000,103.410000
647267.470000,7516862.990000,103.510000
647267.470000,7516863.990000,103.650000
647267.470000,7516864.990000,103.810000
647267.470000,7516865.990000,103.890000
647267.470000,7516866.990000,103.980000
647267.470000,7516867.990000,104.090000
647267.470000,7516868.990000,104.220000
647267.470000,7516869.990000,104.360000
647267.470000,7516870.990000,104.490000
647267.470000,7516871.990000,104.580000
647267.470000,7516872.990000,104.660000
647267.470000,7516873.990000,104.760000
647267.470000,7516874.990000,104.870000
647267.470000,7516875.990000,104.870000
647267.470000,7516876.990000,104.920000
647267.470000,7516877.990000,104.920000
647267.470000,7516878.990000,104.920000
647267.470000,7516879.990000,104.920000
647267.470000,7516880.990000,104.910000
647267.470000,7516881.990000,104.880000
647267.470000,7516882.990000,104.840000
647267.470000,7516883.990000,104.800000
647267.470000,7516884.990000,104.750000
647267.470000,7516885.990000,104.710000
647267.470000,7516886.990000,104.670000
647267.470000,7516887.990000,104.600000
647267.470000,7516888.990000,104.550000
647267.470000,7516889.990000,104.490000
647267.470000,7516890.990000,104.430000
647267.470000,7516891.990000,104.380000
647267.470000,7516892.990000,104.330000
647267.470000,7516893.990000,104.280000
647267.470000,7516894.990000,104.210000
647267.470000,7516895.990000,104.140000
647267.470000,7516896.990000,104.070000
647267.470000,7516897.990000,104.030000
647267.470000,7516898.990000,104.000000
647267.470000,7516899.990000,103.960000
647267.470000,7516900.990000,103.920000
647267.470000,7516901.990000,103.880000
647267.470000,7516902.990000,103.840000
647267.470000,7516903.990000,103.800000
647267.470000,7516904.990000,103.830000
647267.470000,7516905.990000,103.850000
647267.470000,7516906.990000,103.860000
647267.470000,7516907.990000,103.880000
647267.470000,7516908.990000,103.820000
647267.470000,7516909.990000,103.750000
647267.470000,7516910.990000,103.670000
647267.470000,7516911.990000,103.580000
647267.470000,7516912.990000,103.490000
647267.470000,7516913.990000,103.450000
647267.470000,7516914.990000,103.420000
647267.470000,7516915.990000,103.400000
647267.470000,7516916.990000,103.280000
647267.470000,7516917.990000,103.200000
647267.470000,7516918.990000,103.130000
647267.470000,7516919.990000,103.070000
647267.470000,7516920.990000,103.070000
647267.470000,7516921.990000,103.050000
647267.470000,7516922.990000,103.030000
647267.470000,7516923.990000,103.000000
647267.470000,7516924.990000,103.040000
647267.470000,7516925.990000,103.090000
647267.470000,7516926.990000,103.130000
647267.470000,7516927.990000,103.190000
647267.470000,7516928.990000,103.220000
647267.470000,7516929.990000,103.300000
647267.470000,7516930.990000,103.380000
647267.470000,7516931.990000,103.460000
647267.470000,7516932.990000,103.590000
647267.470000,7516933.990000,103.660000
647267.470000,7516934.990000,103.710000
647267.470000,7516935.990000,103.760000
647267.470000,7516936.990000,103.780000
647267.470000,7516937.990000,103.820000
647267.470000,7516938.990000,103.860000
647267.470000,7516939.990000,103.880000
647267.470000,7516940.990000,103.780000
647267.470000,7516941.990000,103.690000
647267.470000,7516942.990000,103.600000
647267.470000,7516943.990000,103.530000
647267.470000,7516944.990000,103.490000
647267.470000,7516945.990000,103.450000
647267.470000,7516946.990000,103.400000
647267.470000,7516947.990000,103.360000
647267.470000,7516948.990000,103.310000
647267.470000,7516949.990000,103.260000
647267.470000,7516950.990000,103.210000
647267.470000,7516951.990000,103.170000
647267.470000,7516952.990000,103.130000
647267.470000,7516953.990000,103.040000
647267.470000,7516954.990000,102.950000
647267.470000,7516955.990000,102.880000
647267.470000,7516956.990000,102.850000
647267.470000,7516957.990000,102.800000
647267.470000,7516958.990000,102.750000
647267.470000,7516959.990000,102.690000
647267.470000,7516960.990000,102.630000
647267.470000,7516961.990000,102.690000
647267.470000,7516962.990000,102.750000
647267.470000,7516963.990000,102.780000
647267.470000,7516964.990000,102.750000
647267.470000,7516965.990000,102.650000
647267.470000,7516966.990000,102.550000
647267.470000,7516967.990000,102.500000
647267.470000,7516968.990000,102.480000
647267.470000,7516969.990000,102.470000
647267.470000,7516970.990000,102.460000
647267.470000,7516971.990000,102.490000
647267.470000,7516972.990000,102.550000
647267.470000,7516973.990000,102.560000
647267.470000,7516974.990000,102.580000
647267.470000,7516975.990000,102.610000
647268.470000,7516766.990000,104.360000
647268.470000,7516767.990000,104.260000
647268.470000,7516768.990000,104.180000
647268.470000,7516769.990000,104.100000
647268.470000,7516770.990000,104.020000
647268.470000,7516771.990000,103.890000
647268.470000,7516772.990000,103.750000
647268.470000,7516773.990000,103.600000
647268.470000,7516774.990000,103.600000
647268.470000,7516775.990000,103.460000
647268.470000,7516776.990000,103.330000
647268.470000,7516777.990000,103.230000
647268.470000,7516778.990000,103.120000
647268.470000,7516779.990000,103.040000
647268.470000,7516780.990000,102.950000
647268.470000,7516781.990000,102.820000
647268.470000,7516782.990000,102.700000
647268.470000,7516783.990000,102.570000
647268.470000,7516784.990000,102.470000
647268.470000,7516785.990000,102.410000
647268.470000,7516786.990000,102.350000
647268.470000,7516787.990000,102.300000
647268.470000,7516788.990000,102.260000
647268.470000,7516789.990000,102.240000
647268.470000,7516790.990000,102.220000
647268.470000,7516791.990000,102.200000
647268.470000,7516792.990000,102.190000
647268.470000,7516793.990000,102.180000
647268.470000,7516794.990000,102.160000
647268.470000,7516795.990000,102.150000
647268.470000,7516796.990000,102.110000
647268.470000,7516797.990000,102.060000
647268.470000,7516798.990000,102.010000
647268.470000,7516799.990000,101.960000
647268.470000,7516800.990000,101.950000
647268.470000,7516801.990000,101.950000
647268.470000,7516802.990000,101.950000
647268.470000,7516803.990000,101.940000
647268.470000,7516804.990000,101.940000
647268.470000,7516805.990000,101.940000
647268.470000,7516806.990000,101.940000
647268.470000,7516807.990000,101.940000
647268.470000,7516808.990000,101.990000
647268.470000,7516809.990000,102.050000
647268.470000,7516810.990000,102.110000
647268.470000,7516811.990000,102.180000
647268.470000,7516812.990000,102.110000
647268.470000,7516813.990000,102.000000
647268.470000,7516814.990000,101.900000
647268.470000,7516815.990000,101.790000
647268.470000,7516816.990000,101.820000
647268.470000,7516817.990000,101.870000
647268.470000,7516818.990000,101.920000
647268.470000,7516819.990000,101.970000
647268.470000,7516820.990000,101.890000
647268.470000,7516821.990000,101.790000
647268.470000,7516822.990000,101.680000
647268.470000,7516823.990000,101.590000
647268.470000,7516824.990000,101.680000
647268.470000,7516825.990000,101.800000
647268.470000,7516826.990000,101.920000
647268.470000,7516827.990000,102.020000
647268.470000,7516828.990000,102.000000
647268.470000,7516829.990000,101.980000
647268.470000,7516830.990000,101.960000
647268.470000,7516831.990000,101.930000
647268.470000,7516832.990000,101.920000
647268.470000,7516833.990000,101.920000
647268.470000,7516834.990000,101.910000
647268.470000,7516835.990000,101.890000
647268.470000,7516836.990000,101.780000
647268.470000,7516837.990000,101.660000
647268.470000,7516838.990000,101.540000
647268.470000,7516839.990000,101.450000
647268.470000,7516840.990000,101.490000
647268.470000,7516841.990000,101.540000
647268.470000,7516842.990000,101.580000
647268.470000,7516843.990000,101.630000
