NAME,StartEast,StartNorth,StartElv,EndEast,EndNorth,EndElv,CYCLE_ID,MACHINE_ID,START_COORD_ID,END_COORD_ID,SESSION_ID,TIME_START,FORWARD_TOTAL_TIME,REVERSE_TOTAL_TIME,FORWARD_MOVING_TIME,REVERSE_MOVING_TIME,FORWARD_DISTANCE,REVERSE_DISTANCE,CUT_POS,CUT_NEG,FILL_POS,FILL_NEG,CUT_TO_POS,CUT_TO_NEG,FILL_TO_POS,FILL_TO_NEG,VERSION,LAST_CHANGED
DZ2156,647296,7516817,90.32,647349,7516818,83.21,1301867,16,2569419,2569420,,2023-04-29 08:41:28.000,93,40,93,40,52,54,275.3,54.34,579.26,372.14,486.12,510.15,137.29,147.48,1,2023-04-29 09:12:35.860
DZ2156,647301,7516817,89.5,647350,7516818,83.07,1301868,16,2569421,2569422,,2023-04-29 08:43:41.000,82,48,82,48,49,68,51.52,26.37,61.65,58.73,76.41,97.97,12.28,11.61,1,2023-04-29 09:12:35.957
DZ2156,647305,7516817,88.95,647369,7516818,81.61,1301869,16,2569423,2569424,,2023-04-29 08:45:51.000,100,74,100,74,63,105,82.13,56.71,90.96,86.59,128.26,142.56,26.16,19.41,1,2023-04-29 09:12:36.113
DZ2156,647391,7516816,85.84,647411,7516818,89.17,1301870,16,2569425,2569426,,2023-04-29 08:48:45.000,103,26,31,26,20,28,34.76,4.31,25.14,20.43,25.05,53.77,1.42,4.4,1,2023-04-29 09:12:36.247
DZ2156,647305,7516818,89.01,647337,7516818,84.59,1301871,16,2569427,2569428,,2023-04-29 08:54:18.000,54,48,54,48,31,72,93.64,53.81,193.95,130.94,209.16,205.25,19.33,38.6,1,2023-04-29 09:12:36.523
DZ2156,647310,7516817,88.48,647378,7516818,82.99,1301872,16,2569429,2569430,,2023-04-29 08:56:00.000,114,39,114,39,68,52,49.27,33.73,65.16,62.96,94.71,107.15,5.08,4.18,1,2023-04-29 09:12:36.637
DZ2156,647312,7516818,88.16,647356,7516817,81.96,1301873,16,2569431,2569432,,2023-04-29 08:59:00.000,73,72,73,72,43,106,73.27,42.29,103.07,97.74,130.25,143.95,27.06,15.11,1,2023-04-29 09:12:36.797
DZ8035,647404,7516867,84.54,647424,7516867,87.81,1301859,2,2569403,2569404,181733,2023-04-29 08:33:27.000,33,28,33,28,20,26,280.22,46.46,162.26,88.89,208.72,369.11,0,0,2,2023-04-29 18:42:35.490
DZ8035,647401,7516867,83.94,647430,7516867,89.07,1301860,2,2569405,2569406,181733,2023-04-29 08:34:28.000,51,25,51,25,29,18,20.88,15.1,45.36,46.14,60.46,67.02,0,0,2,2023-04-29 18:42:35.490
DZ8035,647408,7516867,84.95,647408,7516867,85.05,1301861,2,2569407,2569408,181733,2023-04-29 08:36:37.000,0,0,0,0,0,0,13.27,3.05,37.55,39.55,40.6,52.82,0,0,2,2023-04-29 18:42:35.490
DZ8035,647408,7516867,84.62,647430,7516867,88.98,1301864,2,2569413,2569414,181734,2023-04-29 08:53:55.000,39,60,34,59,22,29,142.28,17.45,526.47,327.47,397.69,372.31,97.44,146.23,2,2023-04-29 19:12:35.317
DZ8084,647289,7516893,94.45,647306,7516894,90.69,1301956,4,2569596,2569597,181644,2023-04-29 08:31:05.000,25,126,25,126,16,148,451.95,355.06,42.21,44.88,153.35,168.73,328.1,243.92,1,2023-04-29 10:15:40.460
DZ8084,647289,7516894,94.35,647330,7516893,87.33,1301957,4,2569598,2569599,181644,2023-04-29 08:36:11.000,64,115,64,115,41,150,247.42,202.91,16.88,13.94,132.22,164.35,97.01,87.57,1,2023-04-29 10:15:40.650
DZ8084,647290,7516902,92.48,647436,7516902,90.45,1301958,4,2569600,2569601,181644,2023-04-29 08:39:27.000,169,100,169,100,145,146,249.96,66.14,15.1,12.08,58.82,183.3,78.74,22.42,1,2023-04-29 10:15:40.927
DZ8084,647285,7516902,93.42,647436,7516902,90.47,1301959,4,2569602,2569603,181644,2023-04-29 08:43:56.000,183,106,183,106,151,131,167.84,134.7,42,35.41,74.38,94.41,108.84,102.32,1,2023-04-29 10:15:41.113
DZ8084,647285,7516903,93.33,647408,7516902,85.73,1301960,4,2569604,2569605,181644,2023-04-29 08:50:27.000,163,123,163,123,122,151,165.94,114.61,16.7,18.54,59.55,102.2,82.28,71.76,1,2023-04-29 10:15:41.407
DZ8084,647290,7516902,92.54,647436,7516902,90.43,1301961,4,2569606,2569607,181644,2023-04-29 08:55:13.000,190,122,190,122,146,150,165.58,153.1,24.03,23.87,87.77,112.3,77.15,89.36,1,2023-04-29 10:15:41.680
