NAME,StartEast,StartNorth,StartElv,EndEast,EndNorth,EndElv,CYCLE_ID,MACHINE_ID,START_COORD_ID,END_COORD_ID,SESSION_ID,TIME_START,FORWARD_TOTAL_TIME,REVERSE_TOTAL_TIME,FORWARD_MOVING_TIME,REVERSE_MOVING_TIME,FORWARD_DISTANCE,REVERSE_DISTANCE,CUT_POS,CUT_NEG,FILL_POS,FILL_NEG,CUT_TO_POS,CUT_TO_NEG,FILL_TO_POS,FILL_TO_NEG,VERSION,LAST_CHANGED
DZ2157,647291,7516876,89.05,647401,7516876,85.52,1300702,15,2567114,2567115,181566,2023-04-28 06:28:19.000,182,78,182,78,109,111,69.96,29.87,87.72,83.58,86.91,119.84,33.7,30.68,2,2023-04-28 16:42:41.570
DZ2157,647302,7516875,87.91,647414,7516876,88,1300748,15,2567207,2567208,181566,2023-04-28 06:39:19.000,179,84,179,84,111,116,108.94,30.74,232.41,162.16,213.3,231.35,39.75,49.85,1,2023-04-28 07:12:41.163
DZ2157,647307,7516875,87.47,647418,7516876,88.35,1300749,15,2567209,2567210,181570,2023-04-28 06:43:42.000,173,78,173,78,111,110,61.34,25.79,86.16,82.35,98.22,131.22,12.47,13.73,2,2023-04-28 17:12:49.853
DZ2157,647311,7516875,87.26,647417,7516876,88.18,1300750,15,2567211,2567212,181570,2023-04-28 06:47:53.000,283,185,172,93,105,115,64.25,36.49,66.1,65.5,89.35,115.13,14.62,13.24,2,2023-04-28 17:12:49.853
DZ8032,647293,7516858,89.93,647309,7516859,88.15,1300639,1,2566988,2566989,181559,2023-04-28 06:09:23.000,39,44,39,44,16,54,109.54,32.21,871.21,478.31,884.32,580.35,7.5,19.1,2,2023-04-28 16:12:31.957
DZ8032,647298,7516858,89.3,647347,7516859,83.07,1300674,1,2567058,2567059,181559,2023-04-28 06:10:46.000,100,44,96,44,49,52,20.4,0.96,117.72,116.91,115.45,137.3,0.01,3.23,1,2023-04-28 06:42:33.520
DZ8032,647297,7516859,89.34,647351,7516859,82.72,1300675,1,2567060,2567061,181564,2023-04-28 06:13:10.000,123,46,104,46,53,58,67.02,29.79,112.63,88.63,139.67,154.67,0.98,2.75,2,2023-04-28 16:42:34.940
DZ8032,647300,7516859,89,647356,7516859,82.13,1300676,1,2567062,2567063,181564,2023-04-28 06:15:59.000,99,43,99,43,55,53,60.14,34.08,60.61,64.35,93.36,122.17,2.32,1.33,2,2023-04-28 16:42:34.940
DZ8032,647303,7516859,88.68,647354,7516859,82.5,1300677,1,2567064,2567065,181564,2023-04-28 06:18:21.000,99,92,99,92,50,118,62.8,36.32,101.86,89.31,132.88,142.9,9.21,5.3,2,2023-04-28 16:42:34.940
DZ8032,647307,7516859,88.39,647375,7516858,81.59,1300678,1,2567066,2567067,181564,2023-04-28 06:23:36.000,104,63,104,63,68,90,113.95,53.74,206.82,163.3,248.44,255.1,22.15,12.12,2,2023-04-28 16:42:34.940
DZ8032,647310,7516859,88.17,647397,7516859,82.89,1300679,1,2567068,2567069,181564,2023-04-28 06:26:23.000,143,80,143,80,87,108,100.42,104.61,146.24,159.51,229.78,248.72,11.21,21.07,2,2023-04-28 16:42:34.940
DZ8032,647312,7516859,87.76,647418,7516859,88.52,1300680,1,2567070,2567071,181564,2023-04-28 06:30:06.000,169,57,169,57,105,80,104.57,80.86,193.17,181.45,263.3,273.18,12.84,10.73,2,2023-04-28 16:42:34.940
DZ8032,647315,7516860,87.24,647393,7516859,82.28,1300681,1,2567072,2567073,181564,2023-04-28 06:33:52.000,140,71,139,71,77,97,101.54,80.84,93.38,102.98,160.94,187.35,17.17,13.28,2,2023-04-28 16:42:34.940
DZ8032,647319,7516860,86.47,647413,7516859,86.87,1300682,1,2567074,2567075,181564,2023-04-28 06:37:23.000,161,63,161,63,94,90,115.05,97.87,147.06,144.46,227.44,244.41,15.1,17.49,2,2023-04-28 16:42:34.940
DZ8032,647323,7516859,86.05,647384,7516859,81.6,1300713,1,2567138,2567139,181568,2023-04-28 06:42:10.000,81,45,81,45,61,63,70.75,28.48,148.88,115.73,165.64,169.54,16.94,11.72,2,2023-04-28 17:12:34.930
DZ8032,647329,7516859,86.07,647345,7516859,83.43,1300714,1,2567140,2567141,181568,2023-04-28 06:46:14.000,25,55,25,55,15,79,59.66,42.47,181.91,157.65,198.45,187.52,29.79,25.93,2,2023-04-28 17:12:34.930
DZ8032,647332,7516859,85.16,647409,7516859,85.28,1300715,1,2567142,2567143,181568,2023-04-28 06:47:34.000,126,52,126,43,76,51,72.88,54.19,159.78,143.43,187.48,185.31,31,26.49,2,2023-04-28 17:12:34.930
DZ8032,647336,7516859,84.08,647352,7516859,82.45,1300716,1,2567144,2567145,181568,2023-04-28 06:54:53.000,27,72,27,72,15,93,114.71,74.26,168.51,157.88,214,236.62,35.97,28.77,2,2023-04-28 17:12:34.930
DZ8035,647322,7516825,86.18,647377,7516826,81.13,1300632,2,2566974,2566975,181558,2023-04-28 06:02:06.000,75,32,75,32,55,40,95.85,59.4,205.55,169.97,182.99,185.29,80.53,81.96,2,2023-04-28 16:12:28.620
DZ8035,647326,7516827,86,647362,7516826,81.59,1300633,2,2566976,2566977,181558,2023-04-28 06:03:53.000,57,95,53,95,35,105,33.74,36.59,82.19,85.01,88.8,91.39,27.36,29.98,2,2023-04-28 16:12:28.620
DZ8035,647331,7516827,85.44,647354,7516827,81.96,1300658,2,2567026,2567027,181563,2023-04-28 06:12:45.000,38,13,38,13,22,16,196.21,99.08,379.27,286.61,367.89,384.2,98.62,110.46,2,2023-04-28 16:42:30.580
DZ8035,647415,7516817,92.24,647432,7516817,92.86,1300659,2,2567028,2567029,181563,2023-04-28 06:21:05.000,31,27,31,27,17,24,161.44,20.83,423.34,244.84,353.5,350.97,55.31,90.67,2,2023-04-28 16:42:30.580
DZ8035,647416,7516809,93.77,647425,7516809,93.89,1300660,2,2567030,2567031,181563,2023-04-28 06:23:06.000,10,10,10,10,9,9,25.16,2,90.4,14.53,92.36,39.5,0.19,0.04,2,2023-04-28 16:42:30.580
DZ8035,647416,7516810,93.55,647426,7516809,93.86,1300661,2,2567032,2567033,181563,2023-04-28 06:23:47.000,12,10,12,10,10,10,18.1,8.22,2.44,2.82,10.66,20.92,0,0,2,2023-04-28 16:42:30.580
DZ8035,647403,7516810,89.63,647432,7516809,93.65,1300662,2,2567034,2567035,181563,2023-04-28 06:27:45.000,49,20,49,20,29,17,183.03,66.33,217.2,57.61,170.41,240.64,0,113.12,2,2023-04-28 16:42:30.580
DZ8035,647402,7516810,88.36,647428,7516809,93.44,1300663,2,2567036,2567037,181563,2023-04-28 06:31:21.000,47,24,47,24,26,20,111.46,30.48,138.96,70.89,126.73,180.16,2.19,42.71,2,2023-04-28 16:42:30.580
DZ8035,647415,7516801,93.19,647423,7516801,92.82,1300664,2,2567038,2567039,181563,2023-04-28 06:35:36.000,11,6,11,6,8,8,112.98,49.56,112.74,43.85,145.41,148.87,7.96,16.89,2,2023-04-28 16:42:30.580
DZ8035,647413,7516801,92.83,647425,7516801,92.99,1300665,2,2567040,2567041,181563,2023-04-28 06:36:55.000,16,11,16,11,12,13,20.05,2.29,7.51,6.16,9.8,26.21,0,0,2,2023-04-28 16:42:30.580
DZ8035,647415,7516801,92.6,647426,7516801,93.1,1300666,2,2567042,2567043,181563,2023-04-28 06:37:23.000,14,10,14,10,10,10,15.01,7.45,2.59,2.53,10.04,17.54,0,0,2,2023-04-28 16:42:30.580
DZ8035,647407,7516802,90.66,647431,7516801,93.37,1300667,2,2567044,2567045,181563,2023-04-28 06:38:44.000,33,25,33,25,24,25,80.43,23.4,159.56,45.46,182.41,125.89,0,0.55,2,2023-04-28 16:42:30.580
DZ8035,647406,7516801,90.06,647432,7516801,93.43,1300668,2,2567046,2567047,181563,2023-04-28 06:39:42.000,48,21,48,21,26,21,59.97,17.8,49.53,20,67.33,79.97,0,0,2,2023-04-28 16:42:30.580
DZ8035,647393,7516800,87.16,647421,7516801,92.38,1300703,2,2567116,2567117,181567,2023-04-28 06:48:48.000,50,33,50,33,28,23,249.94,81.5,404.45,244.46,443.57,494.4,0,42.38,2,2023-04-28 17:12:29.577
DZ8035,647392,7516802,86.4,647410,7516801,89.78,1300704,2,2567118,2567119,181567,2023-04-28 06:52:54.000,34,22,34,22,18,18,38.32,18.63,91.28,50.31,77.59,88.63,0,32.32,2,2023-04-28 17:12:29.577
DZ8035,647391,7516801,85.92,647411,7516801,89.71,1300705,2,2567120,2567121,181567,2023-04-28 06:53:50.000,41,21,41,21,19,18,28.21,18.41,60.66,37.48,64.07,65.67,0.02,15,2,2023-04-28 17:12:29.577
DZ8036,647421,7516791,93,647453,7516792,94.83,1300643,3,2566996,2566997,181560,2023-04-28 05:55:46.000,34,26,34,26,31,23,245.88,62.51,92.7,50.9,155.21,296.78,0,0,2,2023-04-28 16:12:34.823
DZ8036,647420,7516801,93.71,647444,7516798,94.25,1300644,3,2566998,2566999,181560,2023-04-28 05:56:46.000,33,25,33,25,24,23,39.97,12.71,31.83,16.54,44.54,56.51,0,0,2,2023-04-28 16:12:34.823
DZ8036,647420,7516792,93.1,647442,7516814,93.42,1300645,3,2567000,2567001,181560,2023-04-28 06:00:19.000,35,38,35,38,31,40,91.41,59.97,135.94,85.48,195.91,176.89,0,0,2,2023-04-28 16:12:34.823
DZ8036,647421,7516801,93.62,647445,7516823,92.9,1300646,3,2567002,2567003,181560,2023-04-28 06:01:32.000,35,22,35,22,32,22,29.2,22.23,30.06,22.97,52.29,52.17,0,0,2,2023-04-28 16:12:34.823
DZ8036,647422,7516788,93,647439,7516814,93.35,1300647,3,2567004,2567005,181560,2023-04-28 06:02:29.000,36,28,36,28,31,22,68.69,20.16,49.1,33.17,69.26,101.86,0,0,2,2023-04-28 16:12:34.823
DZ8036,647425,7516787,93.14,647444,7516793,94.34,1300648,3,2567006,2567007,181560,2023-04-28 06:03:33.000,22,15,22,15,20,14,33.71,14.28,15.24,15.52,29.52,49.23,0,0,2,2023-04-28 16:12:34.823
DZ8036,647427,7516788,93.37,647449,7516813,93.64,1300649,3,2567008,2567009,181561,2023-04-28 06:06:31.000,38,29,38,29,32,25,54.67,19.24,41.05,26.33,60.29,81,0,0,2,2023-04-28 16:12:35.573
DZ8036,647420,7516791,92.85,647452,7516793,94.66,1300650,3,2567010,2567011,181561,2023-04-28 06:07:38.000,36,29,36,29,32,29,56.89,25.41,19.57,17.73,44.98,74.62,0,0,2,2023-04-28 16:12:35.573
DZ8036,647420,7516789,92.66,647449,7516797,94.41,1300651,3,2567012,2567013,181561,2023-04-28 06:08:43.000,34,34,34,34,29,34,55.28,32.25,27.31,15.94,59.56,71.22,0,0,2,2023-04-28 16:12:35.573
DZ8036,647424,7516790,92.84,647451,7516804,94.41,1300652,3,2567014,2567015,181561,2023-04-28 06:09:51.000,36,29,36,29,30,27,38.05,40.23,12.17,14.61,52.4,52.66,0,0,2,2023-04-28 16:12:35.573
DZ8036,647449,7516795,94.34,647453,7516796,94.86,1300653,3,2567016,2567017,181561,2023-04-28 06:11:28.000,3,5,3,5,3,3,12.39,6.93,14.31,11.59,21.24,23.98,0,0,2,2023-04-28 16:12:35.573
DZ8036,647421,7516791,92.89,647453,7516796,94.96,1300683,3,2567076,2567077,181561,2023-04-28 06:11:37.000,38,26,38,26,33,27,58.87,19.77,19.56,16.25,39.33,75.12,0,0,1,2023-04-28 06:42:36.590
DZ8036,647422,7516797,93.15,647446,7516800,93.91,1300684,3,2567078,2567079,181565,2023-04-28 06:12:41.000,38,25,38,25,25,28,64.71,28.99,24.84,17.96,53.83,82.67,0,0,2,2023-04-28 16:42:38.993
DZ8036,647422,7516803,93.2,647449,7516803,94.07,1300685,3,2567080,2567081,181565,2023-04-28 06:13:44.000,42,19,42,19,27,20,48.85,23.55,18.74,12.43,42.29,61.28,0,0,2,2023-04-28 16:42:38.993
DZ8036,647421,7516808,93.54,647441,7516810,93.6,1300686,3,2567082,2567083,181565,2023-04-28 06:14:45.000,25,35,25,35,20,34,41.16,15.67,17.21,14.67,32.88,55.83,0,0,2,2023-04-28 16:42:38.993
DZ8036,647438,7516797,93.47,647448,7516804,93.81,1300687,3,2567084,2567085,181565,2023-04-28 06:19:21.000,110,22,20,22,11,12,187.92,97.98,214.49,89.08,312.47,277,0,0,2,2023-04-28 16:42:38.993
DZ8036,647444,7516800,93.64,647448,7516793,94.25,1300688,3,2567086,2567087,181565,2023-04-28 06:22:28.000,11,18,11,18,7,7,34.21,30.33,55.99,28.58,86.32,62.79,0,0,2,2023-04-28 16:42:38.993
DZ8036,647442,7516928,91.83,647434,7516950,91.6,1300689,3,2567088,2567089,181565,2023-04-28 06:28:06.000,28,17,28,17,23,22,898.06,112.8,695.24,395.42,804.17,1292.28,1.2,3.87,2,2023-04-28 16:42:38.993
DZ8036,647424,7516950,92.71,647439,7516951,91.98,1300690,3,2567090,2567091,181565,2023-04-28 06:31:02.000,24,14,24,14,15,16,140.8,74.2,159.81,23.33,234.01,164.13,0,0,2,2023-04-28 16:42:38.993
DZ8036,647421,7516950,92.73,647440,7516951,92.09,1300691,3,2567092,2567093,181565,2023-04-28 06:31:40.000,26,14,26,14,18,16,22.32,10.79,22.45,9.36,33.24,31.68,0,0,2,2023-04-28 16:42:38.993
DZ8036,647411,7516948,92.16,647429,7516952,91.77,1300692,3,2567094,2567095,181565,2023-04-28 06:33:34.000,26,26,26,26,18,30,103.8,50.15,134.08,42.15,184.23,145.95,0,0,2,2023-04-28 16:42:38.993
DZ8036,647424,7516946,92.65,647440,7516949,91.94,1300693,3,2567096,2567097,181565,2023-04-28 06:35:06.000,29,13,29,13,16,16,55.47,45.67,87.68,9.24,133.35,64.71,0,0,2,2023-04-28 16:42:38.993
DZ8036,647417,7516946,92.05,647440,7516949,91.85,1300694,3,2567098,2567099,181565,2023-04-28 06:35:48.000,36,24,36,24,22,24,68.39,31.01,58.42,37.82,89.43,106.21,0,0,2,2023-04-28 16:42:38.993
DZ8036,647415,7516944,91.94,647442,7516944,91.82,1300695,3,2567100,2567101,181565,2023-04-28 06:36:48.000,40,23,40,23,26,26,45.01,24.76,52.63,20.96,77.39,65.97,0,0,2,2023-04-28 16:42:38.993
DZ8036,647422,7516944,92.17,647441,7516946,91.87,1300696,3,2567102,2567103,181565,2023-04-28 06:37:51.000,33,16,33,16,19,17,25.93,19.2,47.14,7.33,66.34,33.26,0,0,2,2023-04-28 16:42:38.993
DZ8036,647419,7516941,92.33,647440,7516946,91.67,1300697,3,2567104,2567105,181565,2023-04-28 06:38:40.000,26,21,26,21,21,22,43.2,31.3,27.14,23.08,58.44,66.28,0,0,2,2023-04-28 16:42:38.993
DZ8036,647418,7516942,92.32,647441,7516944,91.68,1300698,3,2567106,2567107,181565,2023-04-28 06:39:27.000,29,23,29,23,22,23,31.2,31.02,18.54,13.58,49.56,44.78,0,0,2,2023-04-28 16:42:38.993
DZ8036,647422,7516940,92.72,647442,7516941,91.74,1300699,3,2567108,2567109,181565,2023-04-28 06:40:19.000,28,19,28,19,19,20,31.21,17.27,35.34,12.39,52.61,43.6,0,0,2,2023-04-28 16:42:38.993
DZ8036,647424,7516939,93.01,647442,7516942,91.7,1300700,3,2567110,2567111,181565,2023-04-28 06:41:06.000,26,13,26,13,17,16,19.95,21.91,40.14,6.81,62.05,26.76,0,0,2,2023-04-28 16:42:38.993
DZ8036,647421,7516938,92.99,647440,7516942,91.7,1300718,3,2567148,2567149,181565,2023-04-28 06:41:45.000,35,19,35,19,19,20,43.62,9.89,39.57,11.24,49.46,54.86,0,0,1,2023-04-28 07:12:36.297
DZ8036,647415,7516941,92.41,647435,7516942,91.5,1300719,3,2567150,2567151,181569,2023-04-28 06:43:17.000,30,23,30,23,20,26,82.97,29.9,44.89,27.29,74.79,110.26,0,0,2,2023-04-28 17:12:38.970
DZ8036,647440,7516941,91.46,647442,7516941,91.66,1300720,3,2567152,2567153,181569,2023-04-28 06:44:18.000,4,3,4,3,2,2,5.43,1.82,2.85,0.95,4.67,6.38,0,0,2,2023-04-28 17:12:38.970
DZ8036,647421,7516939,92.58,647442,7516941,91.74,1300721,3,2567108,2567154,181569,2023-04-28 06:44:25.000,39,17,39,17,21,18,42.24,37.43,8.09,7.62,45.52,49.86,0,0,2,2023-04-28 17:12:38.970
DZ8036,647420,7516937,92.82,647439,7516942,91.58,1300722,3,2567155,2567156,181569,2023-04-28 06:45:21.000,29,20,29,20,20,22,36.83,29.51,30.75,12.32,60.26,49.15,0,0,2,2023-04-28 17:12:38.970
DZ8036,647420,7516938,92.73,647441,7516942,91.84,1300723,3,2567157,2567158,181569,2023-04-28 06:46:10.000,34,22,34,22,22,22,32.26,23.58,12.99,6.05,36.57,38.31,0,0,2,2023-04-28 17:12:38.970
DZ8036,647416,7516937,92.79,647440,7516939,91.81,1300724,3,2567159,2567160,181569,2023-04-28 06:47:52.000,42,25,42,25,24,26,72.97,49.92,78.93,40.9,128.85,113.87,0,0,2,2023-04-28 17:12:38.970
DZ8036,647425,7516936,92.18,647442,7516939,91.76,1300725,3,2567161,2567162,181569,2023-04-28 06:48:59.000,31,14,31,14,16,14,27.86,42.24,35.52,16.03,77.76,43.89,0,0,2,2023-04-28 17:12:38.970
DZ8036,647420,7516937,92.78,647440,7516939,91.77,1300726,3,2567163,2567164,181569,2023-04-28 06:49:44.000,26,19,26,19,20,21,39.1,21.97,12.8,15.18,34.77,54.28,0,0,2,2023-04-28 17:12:38.970
DZ8036,647421,7516934,92.62,647442,7516938,91.71,1300727,3,2567165,2567166,181569,2023-04-28 06:50:29.000,25,21,25,21,20,21,32.24,30.6,22.76,26.42,53.36,58.66,0,0,2,2023-04-28 17:12:38.970
DZ8036,647420,7516932,92.63,647443,7516935,91.67,1300728,3,2567167,2567168,181569,2023-04-28 06:51:15.000,32,19,32,19,22,21,40.98,25.7,25.91,11.12,51.61,52.1,0,0,2,2023-04-28 17:12:38.970
DZ8036,647423,7516932,92.63,647442,7516935,91.73,1300729,3,2567169,2567170,181569,2023-04-28 06:52:06.000,23,17,23,17,18,20,30.05,27.03,20.3,12.38,47.33,42.43,0,0,2,2023-04-28 17:12:38.970
DZ8036,647422,7516931,92.53,647444,7516934,91.8,1300730,3,2567171,2567172,181569,2023-04-28 06:52:46.000,31,19,31,19,22,21,28.74,24.62,23.83,15.5,48.45,44.24,0,0,2,2023-04-28 17:12:38.970
DZ8036,647422,7516929,92.47,647443,7516933,91.73,1300731,3,2567173,2567174,181569,2023-04-28 06:53:36.000,29,19,29,19,21,20,35.52,23.07,52.44,10.51,75.51,46.03,0,0,2,2023-04-28 17:12:38.970
DZ8036,647422,7516926,92.35,647443,7516932,91.63,1300732,3,2567175,2567176,181569,2023-04-28 06:54:24.000,32,22,32,22,21,22,29.67,19.94,76.1,26.84,96.04,56.51,0,0,2,2023-04-28 17:12:38.970
DZ8084,647444,7516702,91.06,647444,7516735,93.66,1300758,4,2567227,2567228,,2023-04-28 06:07:44.000,44,55,44,55,32,40,1429.51,23.68,8.29,6.35,31.92,1433.22,2.64,0.05,1,2023-04-28 09:09:32.497
DZ8084,647443,7516726,93.26,647442,7516758,94.11,1300759,4,2567229,2567230,,2023-04-28 06:10:06.000,39,20,39,20,32,29,74.09,44.11,33.43,20.54,77.54,94.63,0,0,1,2023-04-28 09:09:32.627
DZ8084,647444,7516698,90.7,647441,7516737,93.21,1300760,4,2567231,2567232,,2023-04-28 06:11:43.000,54,26,54,26,39,44,128.74,79.2,17.6,20.39,96.8,149.13,0,0,1,2023-04-28 09:09:32.727
DZ8084,647440,7516725,92.4,647448,7516726,93.34,1300761,4,2567233,2567234,,2023-04-28 06:14:11.000,11,5,11,5,7,7,88.59,26.57,3.71,3.48,30.28,92.07,0,0,1,2023-04-28 09:09:32.807
DZ8084,647323,7516723,82.99,647361,7516723,80.73,1300762,4,2567235,2567236,,2023-04-28 06:16:59.000,63,94,63,94,38,126,382.87,95.48,1.97,3.71,83.78,325.05,61.53,13.67,1,2023-04-28 09:09:33.003
DZ8084,647336,7516731,82.36,647449,7516733,93.5,1300763,4,2567237,2567238,,2023-04-28 06:19:36.000,130,78,130,78,112,109,257.43,81.46,8.99,9.36,82.51,212.17,54.62,7.94,1,2023-04-28 09:09:33.173
DZ8084,647343,7516740,81.31,647398,7516742,83.33,1300764,4,2567239,2567240,,2023-04-28 06:25:29.000,79,68,79,68,54,102,135.75,23.82,4.37,4.01,23.66,110.74,29.02,4.53,1,2023-04-28 09:09:33.613
DZ8084,647313,7516738,83.69,647448,7516743,93.78,1300765,4,2567241,2567242,,2023-04-28 06:33:28.000,186,79,186,79,134,135,487.25,334.83,177.51,158.06,411.06,439.37,205.94,101.28,1,2023-04-28 09:09:34.000
DZ8084,647309,7516737,84.33,647448,7516743,93.89,1300766,4,2567243,2567244,,2023-04-28 06:37:53.000,184,76,184,76,139,134,174.6,138.88,76.72,60.04,149.47,152.79,81.85,66.13,1,2023-04-28 09:09:34.260
DZ8084,647314,7516737,83.6,647443,7516743,93.67,1300767,4,2567245,2567246,,2023-04-28 06:42:13.000,163,85,163,85,129,131,198.6,153.14,113.04,99.64,150.01,180.45,117.79,116.17,1,2023-04-28 09:09:34.550
